mall,store,citizenship,age,gender,race
Hougang Mall,SK Jewellery,SG Citizen,28,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,47,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,40,Female,Eurasian
Hougang Mall,SK Jewellery,SG Citizen,45,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,26,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,42,Male,Chinese
Hougang Mall,SK Jewellery,SG PR,34,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,33,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,38,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,32,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,44,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,43,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,27,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,35,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,33,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,34,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,28,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,19,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,44,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,19,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,21,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,23,Male,Chinese
Jurong Point,SK Jewellery,SG PR,30,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,25,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,35,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,43,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,37,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,39,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,29,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,45,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,24,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,50,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,42,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,52,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,34,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,36,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,41,Male,Chinese
313Somerset,SK Jewellery,SG PR,47,Female,Others
313Somerset,SK Jewellery,SG Citizen,18,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,29,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,26,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,36,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,39,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,41,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,25,Female,Chinese
Jurong Point,SK Jewellery,SG PR,33,Female,Indian
Jurong Point,SK Jewellery,SG Citizen,45,Female,Indian
Jurong Point,SK Jewellery,SG Citizen,52,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,36,Female,Malay
Jurong Point,SK Jewellery,SG Citizen,33,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,26,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,22,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,50,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,22,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,35,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,29,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,32,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,25,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,43,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,30,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,50,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,19,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,26,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,20,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,38,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,32,Male,Others
Vivocity,SK Jewellery,SG Citizen,48,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,46,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,39,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,25,Female,Indian
Raffles City,SK Jewellery,SG Citizen,27,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,23,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,33,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,40,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,23,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,33,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,29,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,45,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,25,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,25,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,28,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,26,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,22,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,52,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,42,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,38,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,41,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,26,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,26,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,27,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,21,Female,Chinese
313Somerset,SK Jewellery,SG PR,36,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,30,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,49,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,37,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,45,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,54,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,36,Male,Chinese
Hougang Mall,SK Jewellery,SG PR,28,Female,Chinese
Hougang Mall,SK Jewellery,SG PR,31,Female,Indian
Hougang Mall,SK Jewellery,SG Citizen,33,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,40,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,50,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,29,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,25,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,33,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,30,Male,Malay
Raffles City,SK Jewellery,SG Citizen,28,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,24,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,18,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,30,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,33,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,41,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,48,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,37,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,31,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,26,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,21,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,19,Female,Indian
Jurong Point,SK Jewellery,SG Citizen,26,Male,Chinese
Jurong Point,SK Jewellery,SG PR,34,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,22,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,50,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,41,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,31,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,23,Female,Indian
Jurong Point,SK Jewellery,SG Citizen,45,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,36,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,54,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,37,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,21,Female,Others
Vivocity,SK Jewellery,SG Citizen,41,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,46,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Female,Others
Vivocity,SK Jewellery,SG Citizen,23,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,38,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,25,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,31,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,24,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,30,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,29,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,37,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,35,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,44,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,50,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,37,Female,Chinese
Raffles City,SK Jewellery,SG Citizen,35,Male,Chinese
Raffles City,SK Jewellery,SG Citizen,47,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,51,Male,Chinese
313Somerset,SK Jewellery,SG Citizen,33,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,47,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,24,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,26,Female,Chinese
Hougang Mall,SK Jewellery,SG PR,36,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,44,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,24,Male,Chinese
Jurong Point,SK Jewellery,SG PR,33,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,17,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,44,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Female,Indian
Jurong Point,SK Jewellery,SG Citizen,27,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,55,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,30,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,34,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,29,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,38,Female,Malay
Jurong Point,SK Jewellery,SG Citizen,43,Female,Chinese
313Somerset,SK Jewellery,SG Citizen,24,Female,Chinese
Jurong Point,SK Jewellery,SG PR,29,Female,Malay
313Somerset,SK Jewellery,SG Citizen,40,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,30,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,41,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,43,Female,Chinese
Vivocity,SK Jewellery,SG PR,42,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,38,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,45,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,28,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,37,Male,Chinese
Hougang Mall,SK Jewellery,SG PR,34,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,50,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,28,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,34,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,22,Female,Malay
Jurong Point,SK Jewellery,SG Citizen,31,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,35,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,25,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,36,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,33,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,35,Female,Chinese
Hougang Mall,SK Jewellery,SG PR,30,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,42,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,36,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,28,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,34,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,46,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,40,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,38,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,28,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,47,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,34,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,42,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,22,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,34,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,53,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,32,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,41,Female,Chinese
Vivocity,SK Jewellery,SG PR,35,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,24,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,31,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,36,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,24,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,24,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,39,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,34,Male,Chinese
Hougang Mall,SK Jewellery,SG PR,37,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,25,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,53,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,45,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,26,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,29,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,44,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,37,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,33,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,26,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,44,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,25,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,24,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,41,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,52,Male,Chinese
Vivocity,SK Jewellery,SG PR,30,Male,Chinese
Vivocity,SK Jewellery,SG PR,27,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,45,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Female,Malay
Jurong Point,SK Jewellery,SG Citizen,35,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Male,Indian
Jurong Point,SK Jewellery,SG Citizen,43,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,27,Female,Malay
Jurong Point,SK Jewellery,SG Citizen,37,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,33,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,38,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,25,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,28,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,25,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,39,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,26,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,24,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,35,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,27,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,41,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,24,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,37,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,45,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,30,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,23,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,51,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,40,Female,Malay
Vivocity,SK Jewellery,SG PR,40,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,39,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,21,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,48,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,51,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,25,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,31,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,33,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,27,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,29,Female,Indian
Hougang Mall,SK Jewellery,SG Citizen,26,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,42,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,35,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,29,Male,Malay
Hougang Mall,SK Jewellery,SG Citizen,44,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,31,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,32,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,44,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,47,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,38,Female,Indian
Jurong Point,SK Jewellery,SG Citizen,34,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,30,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,36,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,34,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,52,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,32,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,35,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,29,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,35,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,41,Female,Indian
Vivocity,SK Jewellery,SG Citizen,34,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,29,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,53,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,19,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,43,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,31,Female,Indian
Vivocity,SK Jewellery,Student Pass,23,Female,Chinese
Vivocity,SK Jewellery,SG Citizen,43,Male,Chinese
Vivocity,SK Jewellery,SG Citizen,17,Male,Chinese
Hougang Mall,SK Jewellery,SG Citizen,54,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,28,Female,Indian
Hougang Mall,SK Jewellery,SG Citizen,43,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,34,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,46,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,35,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,26,Female,Chinese
Jurong Point,SK Jewellery,SG PR,42,Female,Others
Jurong Point,SK Jewellery,SG Citizen,35,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,30,Male,Chinese
Jurong Point,SK Jewellery,SG Citizen,33,Male,Malay
Hougang Mall,SK Jewellery,SG Citizen,35,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,28,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,43,Female,Chinese
Hougang Mall,SK Jewellery,SG Citizen,38,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,28,Female,Chinese
Jurong Point,SK Jewellery,SG Citizen,36,Male,Chinese
313Somerset,TianPo Jewellery,SG PR,42,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,59,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,46,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,51,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,45,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,53,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,46,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,37,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,36,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,44,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,26,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,53,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,48,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,43,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,38,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,41,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,45,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,25,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,39,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,30,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,44,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,27,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,49,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,37,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,35,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,49,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,37,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,52,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,21,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,42,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,31,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,52,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,54,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,43,Male,Chinese
313Somerset,TianPo Jewellery,SG PR,28,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,49,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,36,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,47,Female,Chinese
Vivocity,TianPo Jewellery,SG PR,35,Male,Others
Vivocity,TianPo Jewellery,SG Citizen,41,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,23,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,44,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,41,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,41,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,44,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,40,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,45,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,23,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,28,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,53,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,39,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,36,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,47,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,46,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,47,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,35,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,21,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,54,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,36,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,32,Female,Chinese
Centrepoint,TianPo Jewellery,SG PR,42,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,38,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,29,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,45,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,26,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,51,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,24,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,28,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,36,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,26,Female,Malay
313Somerset,TianPo Jewellery,SG PR,41,Male,Chinese
313Somerset,TianPo Jewellery,SG PR,38,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,31,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,38,Female,Chinese
313Somerset,TianPo Jewellery,SG Citizen,28,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,56,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,33,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,39,Male,Chinese
313Somerset,TianPo Jewellery,SG Citizen,45,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,49,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,36,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,53,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,48,Male,Chinese
Vivocity,TianPo Jewellery,SG PR,36,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,24,Female,Chinese
Vivocity,TianPo Jewellery,SG Citizen,37,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,27,Male,Chinese
Vivocity,TianPo Jewellery,SG Citizen,41,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,23,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,45,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,50,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,52,Female,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,41,Male,Chinese
Centrepoint,TianPo Jewellery,SG Citizen,30,Male,Chinese
